photo_id,photo_url,total_score,useful,useful_text
23155504189,https://farm1.static.flickr.com/683/23155504189_b061df947c.jpg,-1,-1,no
23195083185,https://farm6.static.flickr.com/5822/23195083185_8ceb052295.jpg,1,1,yes
23485670952,https://farm6.static.flickr.com/5718/23485670952_d8fdf80e17.jpg,-1,-1,no
23516743756,https://farm6.static.flickr.com/5794/23516743756_370356c8ea.jpg,0.8,1,yes
22625883323,https://farm6.static.flickr.com/5707/22625883323_767232ff34.jpg,1,1,yes
22987313535,https://farm6.static.flickr.com/5769/22987313535_b017523641.jpg,0.4,1,yes
22089081314,https://farm1.static.flickr.com/758/22089081314_245b16db7f.jpg,-1,-1,no
22591490726,https://farm1.static.flickr.com/566/22591490726_b1d11044b1.jpg,1,1,yes
23498206966,https://farm6.static.flickr.com/5660/23498206966_372778fcf9.jpg,1,1,yes
22658883981,https://farm1.static.flickr.com/777/22658883981_11ab664583.jpg,1,1,yes
22626000826,https://farm6.static.flickr.com/5702/22626000826_9957b0bcf8.jpg,1,1,yes
22628061397,https://farm6.static.flickr.com/5811/22628061397_d34c120dc3.jpg,1,1,yes
22793219800,https://farm6.static.flickr.com/5649/22793219800_b26c5ae4e3.jpg,-1,-1,no
23067468825,https://farm6.static.flickr.com/5826/23067468825_cfccc65202.jpg,1,1,yes
23500070526,https://farm1.static.flickr.com/637/23500070526_719b477d28.jpg,1,1,yes
22874641813,https://farm6.static.flickr.com/5622/22874641813_a68c1585d6.jpg,0.8,1,yes
22778340876,https://farm6.static.flickr.com/5672/22778340876_212251a87b.jpg,0.4,1,yes
22759490825,https://farm1.static.flickr.com/729/22759490825_03bd74e2d9.jpg,-0.4,-1,no
23059296969,https://farm1.static.flickr.com/741/23059296969_5a8a96be35.jpg,1,1,yes
22976460529,https://farm6.static.flickr.com/5638/22976460529_8c8486cd79.jpg,0.6,1,yes
23057329779,https://farm6.static.flickr.com/5747/23057329779_dd51cf7094.jpg,-1,-1,no
22440436820,https://farm1.static.flickr.com/741/22440436820_c65b7b133f.jpg,1,1,yes
22876134923,https://farm1.static.flickr.com/609/22876134923_6605afbf60.jpg,-1,-1,no
22997500222,https://farm6.static.flickr.com/5708/22997500222_c0d5c6b917.jpg,1,1,yes
22016066043,https://farm6.static.flickr.com/5762/22016066043_b9ddbf240b.jpg,0.4,1,yes
23135880445,https://farm6.static.flickr.com/5622/23135880445_651612b2c3.jpg,0.8,1,yes
22461615150,https://farm6.static.flickr.com/5715/22461615150_7c080510d7.jpg,1,1,yes
23144625490,https://farm1.static.flickr.com/713/23144625490_83a61dc374.jpg,-1,-1,no
22945142483,https://farm6.static.flickr.com/5648/22945142483_7aebaa91e3.jpg,-1,-1,no
23026254631,https://farm1.static.flickr.com/604/23026254631_61c035a250.jpg,-1,-1,no
22500481083,https://farm1.static.flickr.com/707/22500481083_51ea1cd011.jpg,0.8,1,yes
22759493605,https://farm1.static.flickr.com/677/22759493605_49f702eb56.jpg,-0.4,-1,no
23436998742,https://farm6.static.flickr.com/5622/23436998742_c036a7ec71.jpg,-1,-1,no
23104739270,https://farm1.static.flickr.com/665/23104739270_2b43b9b464.jpg,-1,-1,no
22885067843,https://farm6.static.flickr.com/5811/22885067843_21dae68015.jpg,1,1,yes
23276473790,https://farm6.static.flickr.com/5808/23276473790_7d268c28ca.jpg,0.2,0,maybe
22449160447,https://farm1.static.flickr.com/647/22449160447_f4b6833d3f.jpg,0.8,1,yes
23244467382,https://farm6.static.flickr.com/5815/23244467382_6fa2b7215e.jpg,-1,-1,no
21924224513,https://farm1.static.flickr.com/582/21924224513_eef9e598c3.jpg,0,0,maybe
22580258129,https://farm6.static.flickr.com/5766/22580258129_8d0a2465e1.jpg,-1,-1,no
23443544386,https://farm1.static.flickr.com/697/23443544386_7479a7ef60.jpg,1,1,yes
22765802024,https://farm6.static.flickr.com/5636/22765802024_155f65183e.jpg,1,1,yes
22692778072,https://farm1.static.flickr.com/568/22692778072_6c6ca8d630.jpg,-1,-1,no
23159475659,https://farm1.static.flickr.com/761/23159475659_9ae5496666.jpg,0.2,0,maybe
23318753111,https://farm1.static.flickr.com/697/23318753111_9785f48e28.jpg,-1,-1,no
23187166471,https://farm6.static.flickr.com/5711/23187166471_cbf1a7e61d.jpg,-1,-1,no
23475324241,https://farm6.static.flickr.com/5648/23475324241_026a89f08f.jpg,1,1,yes
23085367406,https://farm6.static.flickr.com/5655/23085367406_e861318d46.jpg,0.2,0,maybe
23044665095,https://farm1.static.flickr.com/650/23044665095_453f6fa0f6.jpg,-1,-1,no
22425703834,https://farm6.static.flickr.com/5677/22425703834_44641890c3.jpg,0.6,1,yes
22639691721,https://farm1.static.flickr.com/709/22639691721_fc10ce3e3e.jpg,1,1,yes
22083490244,https://farm1.static.flickr.com/701/22083490244_6b7ece87b2.jpg,-1,-1,no
22638533062,https://farm6.static.flickr.com/5747/22638533062_ed4d6928d3.jpg,1,1,yes
23425329836,https://farm6.static.flickr.com/5773/23425329836_9fe8aab719.jpg,0.6,1,yes
23109753196,https://farm6.static.flickr.com/5827/23109753196_7433af3d95.jpg,-0.6,-1,no
22596788948,https://farm1.static.flickr.com/778/22596788948_9db93d949a.jpg,0.6,1,yes
23463676162,https://farm6.static.flickr.com/5779/23463676162_4e794d763d.jpg,-1,-1,no
23280401456,https://farm6.static.flickr.com/5717/23280401456_b9cf13218d.jpg,0.8,1,yes
22378583670,https://farm6.static.flickr.com/5647/22378583670_a4902677a2.jpg,0.4,1,yes
22026944873,https://farm1.static.flickr.com/731/22026944873_d7461b8cf9.jpg,1,1,yes
22980044822,https://farm6.static.flickr.com/5809/22980044822_036b115e7b.jpg,0.6,1,yes
22908832800,https://farm1.static.flickr.com/634/22908832800_44ba18b070.jpg,1,1,yes
22005874554,https://farm1.static.flickr.com/583/22005874554_427cc83d96.jpg,1,1,yes
22602826386,https://farm6.static.flickr.com/5709/22602826386_f52e89642d.jpg,1,1,yes
23114007586,https://farm6.static.flickr.com/5630/23114007586_5c273e0b45.jpg,-1,-1,no
22782658680,https://farm1.static.flickr.com/614/22782658680_e804e4ae41.jpg,1,1,yes
23422106671,https://farm1.static.flickr.com/749/23422106671_c8028d1191.jpg,1,1,yes
22027111124,https://farm1.static.flickr.com/568/22027111124_7fba4f42de.jpg,1,1,yes
22620895842,https://farm1.static.flickr.com/673/22620895842_bf5bd082b9.jpg,1,1,yes
22811016135,https://farm6.static.flickr.com/5767/22811016135_8a2961d0e9.jpg,-1,-1,no
22795772877,https://farm6.static.flickr.com/5658/22795772877_8bf196310f.jpg,1,1,yes
22546088607,https://farm6.static.flickr.com/5687/22546088607_0b3f94ae95.jpg,0.2,0,maybe
23339481962,https://farm6.static.flickr.com/5684/23339481962_b8bfeb429c.jpg,-1,-1,no
22260253843,https://farm6.static.flickr.com/5807/22260253843_be23ff6b5a.jpg,1,1,yes
23358644412,https://farm1.static.flickr.com/685/23358644412_e3685ba2be.jpg,-0.6,-1,no
23224550202,https://farm1.static.flickr.com/642/23224550202_716f2c99f2.jpg,-1,-1,no
22761148513,https://farm6.static.flickr.com/5787/22761148513_190724759d.jpg,0.4,1,yes
22490031504,https://farm1.static.flickr.com/736/22490031504_aecb797e73.jpg,1,1,yes
22860373112,https://farm1.static.flickr.com/763/22860373112_ed6fed9362.jpg,-1,-1,no
22552818638,https://farm1.static.flickr.com/598/22552818638_7bc2fd6d3b.jpg,-1,-1,no
23085583256,https://farm1.static.flickr.com/696/23085583256_625258df6f.jpg,0.2,0,maybe
23227708680,https://farm1.static.flickr.com/681/23227708680_df100a1b1f.jpg,-1,-1,no
21448989509,https://farm1.static.flickr.com/590/21448989509_771af50c3d.jpg,1,1,yes
22616239829,https://farm1.static.flickr.com/602/22616239829_2e519c5cca.jpg,0.6,1,yes
22905760024,https://farm6.static.flickr.com/5671/22905760024_c9de00a83b.jpg,1,1,yes
22659097613,https://farm1.static.flickr.com/590/22659097613_1e1542fe14.jpg,1,1,yes
22797232044,https://farm1.static.flickr.com/595/22797232044_b07fc9de1f.jpg,-0.6,-1,no
22391427758,https://farm6.static.flickr.com/5627/22391427758_bd3da4597c.jpg,-1,-1,no
22602570646,https://farm1.static.flickr.com/727/22602570646_a5169336cf.jpg,1,1,yes
22717168690,https://farm6.static.flickr.com/5650/22717168690_4979575fda.jpg,-0.4,-1,no
22740682043,https://farm1.static.flickr.com/774/22740682043_fd114e9e65.jpg,-1,-1,no
22397132384,https://farm6.static.flickr.com/5807/22397132384_ac6b051743.jpg,0.6,1,yes
23415454205,https://farm1.static.flickr.com/690/23415454205_30aa04ed3c.jpg,1,1,yes
23306057025,https://farm6.static.flickr.com/5703/23306057025_f6d4dea027.jpg,1,1,yes
22675545214,https://farm6.static.flickr.com/5814/22675545214_7b014528af.jpg,1,1,yes
22386726770,https://farm6.static.flickr.com/5740/22386726770_a1101607c5.jpg,1,1,yes
22572307499,https://farm1.static.flickr.com/754/22572307499_ee39524521.jpg,0.6,1,yes
22584338046,https://farm1.static.flickr.com/777/22584338046_def8064315.jpg,1,1,yes
22098640913,https://farm1.static.flickr.com/657/22098640913_48ce0be491.jpg,0,0,maybe
23001638772,https://farm1.static.flickr.com/769/23001638772_55e110aab2.jpg,-1,-1,no
22522145567,https://farm1.static.flickr.com/590/22522145567_d84a4b9efc.jpg,1,1,yes
22388364344,https://farm1.static.flickr.com/604/22388364344_2dab7a8f37.jpg,-1,-1,no
22956584389,https://farm1.static.flickr.com/584/22956584389_72c51ba605.jpg,-1,-1,no
22711743905,https://farm6.static.flickr.com/5784/22711743905_72de58273d.jpg,-1,-1,no
23318115052,https://farm1.static.flickr.com/681/23318115052_9bff4a75e4.jpg,0.6,1,yes
23137533319,https://farm1.static.flickr.com/691/23137533319_885613f9b6.jpg,1,1,yes
23163722216,https://farm1.static.flickr.com/653/23163722216_626bd4df66.jpg,-1,-1,no
22979790601,https://farm6.static.flickr.com/5634/22979790601_99e08c1f6e.jpg,1,1,yes
22090239143,https://farm6.static.flickr.com/5649/22090239143_8962d5ee4c.jpg,1,1,yes
21912940273,https://farm6.static.flickr.com/5685/21912940273_0336f4398b.jpg,-1,-1,no
22946007106,https://farm6.static.flickr.com/5710/22946007106_fef382c9c4.jpg,1,1,yes
22453076449,https://farm6.static.flickr.com/5683/22453076449_2e3c11d219.jpg,0.6,1,yes
23150910949,https://farm1.static.flickr.com/768/23150910949_172f056a2b.jpg,-1,-1,no
22783145507,https://farm1.static.flickr.com/773/22783145507_11c24fd0d7.jpg,-1,-1,no
22598367671,https://farm6.static.flickr.com/5767/22598367671_1e2f967034.jpg,1,1,yes
22544696817,https://farm1.static.flickr.com/691/22544696817_368893695c.jpg,0,0,maybe
22784201390,https://farm6.static.flickr.com/5749/22784201390_421c8424cd.jpg,-1,-1,no
22415874477,https://farm6.static.flickr.com/5759/22415874477_f0f8fef6d0.jpg,1,1,yes
23467165125,https://farm1.static.flickr.com/637/23467165125_aac764510a.jpg,-0.6,-1,no
23131479690,https://farm1.static.flickr.com/695/23131479690_7ca3d69ebf.jpg,0.6,1,yes
22772153529,https://farm6.static.flickr.com/5739/22772153529_c4d020f453.jpg,0.2,0,maybe
22819495140,https://farm6.static.flickr.com/5701/22819495140_6ae5070257.jpg,0.6,1,yes
23463663412,https://farm1.static.flickr.com/613/23463663412_7821303c50.jpg,-1,-1,no
22222145193,https://farm6.static.flickr.com/5702/22222145193_f1b1fd0391.jpg,0.4,1,yes
22005217644,https://farm6.static.flickr.com/5672/22005217644_a98d7a3832.jpg,1,1,yes
22695977907,https://farm6.static.flickr.com/5746/22695977907_fe770c51bd.jpg,1,1,yes
22221081264,https://farm1.static.flickr.com/754/22221081264_7c3a0b2d08.jpg,-0.8,-1,no
22524001470,https://farm1.static.flickr.com/760/22524001470_d0b2c9182b.jpg,-1,-1,no
22602812106,https://farm1.static.flickr.com/762/22602812106_6413a48e60.jpg,1,1,yes
23015092755,https://farm1.static.flickr.com/729/23015092755_dd90b81dc4.jpg,-0.6,-1,no
22028374024,https://farm6.static.flickr.com/5649/22028374024_81a84bd0d7.jpg,1,1,yes
23001635712,https://farm1.static.flickr.com/691/23001635712_c6ec0675f3.jpg,-1,-1,no
22565660957,https://farm6.static.flickr.com/5797/22565660957_e52c82c45e.jpg,1,1,yes
22895961570,https://farm1.static.flickr.com/718/22895961570_db811c2fca.jpg,-1,-1,no
22006389163,https://farm6.static.flickr.com/5641/22006389163_1f52301048.jpg,1,1,yes
22671953000,https://farm6.static.flickr.com/5670/22671953000_3653ae928f.jpg,1,1,yes
22301847404,https://farm1.static.flickr.com/565/22301847404_798041efe6.jpg,1,1,yes
22873841439,https://farm1.static.flickr.com/744/22873841439_f1090498e0.jpg,-1,-1,no
22620179682,https://farm1.static.flickr.com/563/22620179682_557de582da.jpg,0.6,1,yes
22797759662,https://farm1.static.flickr.com/590/22797759662_aea4809d14.jpg,0.4,1,yes
21937838723,https://farm6.static.flickr.com/5665/21937838723_5b37ccae54.jpg,0.6,1,yes
23344511826,https://farm6.static.flickr.com/5799/23344511826_9e9cfba458.jpg,-1,-1,no
22952948142,https://farm6.static.flickr.com/5706/22952948142_23aba33abf.jpg,0.6,1,yes
22996478116,https://farm6.static.flickr.com/5832/22996478116_a0868cdf6b.jpg,-0.6,-1,no
23045659105,https://farm1.static.flickr.com/655/23045659105_6408085b35.jpg,1,1,yes
23410853202,https://farm6.static.flickr.com/5800/23410853202_18e19f811e.jpg,-1,-1,no
23177482809,https://farm1.static.flickr.com/576/23177482809_db29976be4.jpg,-1,-1,no
23276484610,https://farm6.static.flickr.com/5776/23276484610_a1f9755024.jpg,-1,-1,no
23312995762,https://farm6.static.flickr.com/5637/23312995762_0666bb7ed4.jpg,1,1,yes
23163833456,https://farm6.static.flickr.com/5654/23163833456_142194a26f.jpg,1,1,yes
22005677114,https://farm6.static.flickr.com/5681/22005677114_0be3937b83.jpg,1,1,yes
23510371541,https://farm1.static.flickr.com/721/23510371541_6e213eeaca.jpg,1,1,yes
22792686297,https://farm1.static.flickr.com/764/22792686297_b0b3634973.jpg,-1,-1,no
22874676846,https://farm1.static.flickr.com/720/22874676846_f5ec379007.jpg,0.2,0,maybe
23447952855,https://farm6.static.flickr.com/5832/23447952855_1482ca64da.jpg,-1,-1,no
22183618764,https://farm1.static.flickr.com/727/22183618764_b2e9474cd4.jpg,-0.6,-1,no
22614200312,https://farm6.static.flickr.com/5831/22614200312_c6a290cd0a.jpg,1,1,yes
22011171014,https://farm1.static.flickr.com/604/22011171014_e1f9d1fc58.jpg,1,1,yes
23206193560,https://farm1.static.flickr.com/646/23206193560_fe712edee1.jpg,0,0,maybe
22803496292,https://farm1.static.flickr.com/711/22803496292_c0a73a0d92.jpg,1,1,yes
22007292903,https://farm1.static.flickr.com/759/22007292903_221ca09c60.jpg,0.6,1,yes
22563917628,https://farm6.static.flickr.com/5638/22563917628_99d8615640.jpg,1,1,yes
22734070677,https://farm6.static.flickr.com/5705/22734070677_52996a8ab6.jpg,-1,-1,no
22972194755,https://farm6.static.flickr.com/5775/22972194755_6b773ede00.jpg,0.4,1,yes
22560291753,https://farm6.static.flickr.com/5706/22560291753_5c00ec1b7f.jpg,-0.6,-1,no
22383263579,https://farm1.static.flickr.com/606/22383263579_14418afd29.jpg,0.2,0,maybe
22327116694,https://farm6.static.flickr.com/5707/22327116694_763696858d.jpg,-1,-1,no
22538558792,https://farm1.static.flickr.com/719/22538558792_fae9145955.jpg,0.6,1,yes
22639895441,https://farm1.static.flickr.com/738/22639895441_b959ce6db5.jpg,1,1,yes
23306056265,https://farm1.static.flickr.com/712/23306056265_d479d5b0e9.jpg,1,1,yes
22926958925,https://farm6.static.flickr.com/5648/22926958925_c9e6c1a2e1.jpg,0.6,1,yes
22802608986,https://farm1.static.flickr.com/758/22802608986_e29d4f6724.jpg,1,1,yes
23455492371,https://farm1.static.flickr.com/723/23455492371_af565c33d0.jpg,-1,-1,no
22616053629,https://farm1.static.flickr.com/778/22616053629_866de06055.jpg,-1,-1,no
23460490792,https://farm1.static.flickr.com/586/23460490792_501ab71806.jpg,0.6,1,yes
22614845832,https://farm1.static.flickr.com/568/22614845832_58949433bb.jpg,1,1,yes
22873819329,https://farm1.static.flickr.com/563/22873819329_09991919d8.jpg,0.2,0,maybe
23198432992,https://farm6.static.flickr.com/5812/23198432992_297f17d5ca.jpg,1,1,yes
22472417318,https://farm6.static.flickr.com/5775/22472417318_a9fdc15461.jpg,0.6,1,yes
23133225355,https://farm1.static.flickr.com/733/23133225355_11bb678878.jpg,1,1,yes
22847576357,https://farm6.static.flickr.com/5634/22847576357_0f1ee500c7.jpg,0,0,maybe
22601719556,https://farm6.static.flickr.com/5724/22601719556_12c36fa9c8.jpg,1,1,yes
23245272306,https://farm6.static.flickr.com/5733/23245272306_1093a5583f.jpg,1,1,yes
21962570984,https://farm1.static.flickr.com/683/21962570984_0d582b36a8.jpg,-1,-1,no
22601548188,https://farm1.static.flickr.com/737/22601548188_d3872710b5.jpg,0,0,maybe
22588570956,https://farm6.static.flickr.com/5752/22588570956_88d5668934.jpg,-0.6,-1,no
23251622576,https://farm1.static.flickr.com/626/23251622576_1819e2d5cf.jpg,-1,-1,no
22440538600,https://farm1.static.flickr.com/706/22440538600_bbd3ac3004.jpg,1,1,yes
22513091809,https://farm1.static.flickr.com/717/22513091809_6d15e973e1.jpg,0,0,maybe
23129384256,https://farm6.static.flickr.com/5805/23129384256_b72497b950.jpg,1,1,yes
23394183236,https://farm1.static.flickr.com/575/23394183236_dd9e852a31.jpg,-1,-1,no
22801166599,https://farm1.static.flickr.com/675/22801166599_1d9946b582.jpg,1,1,yes
22935960669,https://farm1.static.flickr.com/723/22935960669_c71dd8bb7a.jpg,1,1,yes
22877421645,https://farm1.static.flickr.com/630/22877421645_bfb1948cc6.jpg,-1,-1,no
23223261601,https://farm6.static.flickr.com/5759/23223261601_eea9433a19.jpg,0,0,maybe
22928864544,https://farm1.static.flickr.com/691/22928864544_c806a7af8f.jpg,-1,-1,no
22394689847,https://farm6.static.flickr.com/5681/22394689847_98a334d12f.jpg,-0.8,-1,no
23055370729,https://farm6.static.flickr.com/5757/23055370729_78a3eb8156.jpg,1,1,yes
22694843317,https://farm1.static.flickr.com/601/22694843317_18d3f27fd9.jpg,0.4,1,yes
22861152867,https://farm6.static.flickr.com/5671/22861152867_726a318619.jpg,0.6,1,yes
22698252682,https://farm6.static.flickr.com/5651/22698252682_18dae24bbf.jpg,-1,-1,no
22613984592,https://farm6.static.flickr.com/5640/22613984592_e927ab7848.jpg,1,1,yes
22534151665,https://farm1.static.flickr.com/571/22534151665_ecdc4d1ae1.jpg,-1,-1,no
22622447236,https://farm1.static.flickr.com/662/22622447236_525900816a.jpg,1,1,yes
22143045714,https://farm1.static.flickr.com/646/22143045714_c5040425f0.jpg,1,1,yes
22741518420,https://farm6.static.flickr.com/5808/22741518420_aac1602a00.jpg,0.8,1,yes
22723036171,https://farm1.static.flickr.com/735/22723036171_38f3fd5756.jpg,-1,-1,no
22554145115,https://farm1.static.flickr.com/598/22554145115_c10727d7d9.jpg,-1,-1,no
22965755819,https://farm6.static.flickr.com/5688/22965755819_4c8ddcb9a6.jpg,0.2,0,maybe
22550258193,https://farm1.static.flickr.com/760/22550258193_34d08036d4.jpg,1,1,yes
23456549481,https://farm1.static.flickr.com/770/23456549481_6c902dc6a2.jpg,1,1,yes
22011142434,https://farm1.static.flickr.com/653/22011142434_002d5b3679.jpg,1,1,yes
22693163543,https://farm1.static.flickr.com/620/22693163543_c10de06732.jpg,-0.6,-1,no
23227668240,https://farm6.static.flickr.com/5661/23227668240_ebde34cc1a.jpg,-1,-1,no
23268936880,https://farm6.static.flickr.com/5703/23268936880_52dac322aa.jpg,1,1,yes
22614912734,https://farm1.static.flickr.com/572/22614912734_f87fe6af94.jpg,1,1,yes
22083584454,https://farm6.static.flickr.com/5729/22083584454_b9ef782d0a.jpg,-1,-1,no
23501195331,https://farm6.static.flickr.com/5700/23501195331_372978f74d.jpg,1,1,yes
22981259395,https://farm6.static.flickr.com/5776/22981259395_80a584e2ff.jpg,-1,-1,no
22596763868,https://farm6.static.flickr.com/5826/22596763868_558c1fb6bb.jpg,0.6,1,yes
22645098831,https://farm1.static.flickr.com/713/22645098831_1c4e6d1d04.jpg,0.6,1,yes
22645095811,https://farm1.static.flickr.com/662/22645095811_3b8d0b241e.jpg,1,1,yes
23026258581,https://farm1.static.flickr.com/652/23026258581_def36fc624.jpg,-1,-1,no
22947438450,https://farm6.static.flickr.com/5667/22947438450_180703bcb0.jpg,1,1,yes
22997545521,https://farm6.static.flickr.com/5704/22997545521_e87ea95ce9.jpg,0.2,0,maybe
22583555824,https://farm1.static.flickr.com/777/22583555824_4c6071b006.jpg,1,1,yes
23250042736,https://farm6.static.flickr.com/5778/23250042736_6ff86ac151.jpg,1,1,yes
22005690854,https://farm6.static.flickr.com/5790/22005690854_20fccfac55.jpg,0.6,1,yes
22475072739,https://farm1.static.flickr.com/586/22475072739_329b211436.jpg,1,1,yes
22472381017,https://farm1.static.flickr.com/618/22472381017_ebfd692fb3.jpg,0.8,1,yes
22208783463,https://farm6.static.flickr.com/5637/22208783463_0216590246.jpg,1,1,yes
